car_type,pickup_hour,trips
uber,2017-02-26T11:00:00Z,139
uber,2017-02-26T12:00:00Z,135
uber,2017-02-26T13:00:00Z,142
uber,2017-02-26T14:00:00Z,136
uber,2017-02-26T15:00:00Z,157
uber,2017-02-26T16:00:00Z,132
uber,2017-02-26T17:00:00Z,152
uber,2017-02-26T18:00:00Z,211
uber,2017-02-26T19:00:00Z,275
uber,2017-02-26T20:00:00Z,402
uber,2017-02-26T21:00:00Z,354
uber,2017-02-26T22:00:00Z,208
uber,2017-02-26T23:00:00Z,267
uber,2017-02-27T00:00:00Z,314
uber,2017-02-27T01:00:00Z,467
uber,2017-02-27T02:00:00Z,363
uber,2017-02-27T03:00:00Z,520
uber,2017-02-27T04:00:00Z,420
uber,2017-02-27T05:00:00Z,260
uber,2017-02-27T06:00:00Z,96
uber,2017-02-27T07:00:00Z,38
uber,2017-02-27T08:00:00Z,5
uber,2017-02-27T09:00:00Z,26
uber,2017-02-27T10:00:00Z,342
uber,2017-02-27T11:00:00Z,343
uber,2017-02-27T12:00:00Z,257
uber,2017-02-27T13:00:00Z,230
uber,2017-02-27T14:00:00Z,154
uber,2017-02-27T15:00:00Z,150
uber,2017-02-27T16:00:00Z,106
uber,2017-02-27T17:00:00Z,189
uber,2017-02-27T18:00:00Z,256
uber,2017-02-27T19:00:00Z,281
uber,2017-02-27T20:00:00Z,268
uber,2017-02-27T21:00:00Z,256
uber,2017-02-27T22:00:00Z,284
uber,2017-02-27T23:00:00Z,244
uber,2017-02-28T00:00:00Z,250
uber,2017-02-28T01:00:00Z,209
uber,2017-02-28T02:00:00Z,349
uber,2017-02-28T03:00:00Z,385
uber,2017-02-28T04:00:00Z,318
uber,2017-02-28T05:00:00Z,249
uber,2017-02-28T06:00:00Z,104
uber,2017-02-28T07:00:00Z,4
uber,2017-02-28T08:00:00Z,24
uber,2017-02-28T09:00:00Z,5
uber,2017-02-28T10:00:00Z,252
uber,2017-02-28T11:00:00Z,212
uber,2017-02-28T12:00:00Z,180
uber,2017-02-28T13:00:00Z,168
uber,2017-02-28T14:00:00Z,104
uber,2017-02-28T15:00:00Z,137
uber,2017-02-28T16:00:00Z,85
uber,2017-02-28T17:00:00Z,129
uber,2017-02-28T18:00:00Z,187
uber,2017-02-28T19:00:00Z,211
uber,2017-02-28T20:00:00Z,255
uber,2017-02-28T21:00:00Z,333
uber,2017-02-28T22:00:00Z,149
uber,2017-02-28T23:00:00Z,114
uber,2017-03-01T00:00:00Z,125
uber,2017-03-01T01:00:00Z,216
uber,2017-03-01T02:00:00Z,241
uber,2017-03-01T03:00:00Z,298
uber,2017-03-01T04:00:00Z,291
uber,2017-03-01T05:00:00Z,217
uber,2017-03-01T06:00:00Z,175
uber,2017-03-01T07:00:00Z,181
uber,2017-03-01T08:00:00Z,77
uber,2017-03-01T09:00:00Z,24
uber,2017-03-01T10:00:00Z,134
uber,2017-03-01T11:00:00Z,275
uber,2017-03-01T12:00:00Z,226
uber,2017-03-01T13:00:00Z,129
uber,2017-03-01T14:00:00Z,88
uber,2017-03-01T15:00:00Z,118
uber,2017-03-01T16:00:00Z,104
uber,2017-03-01T17:00:00Z,176
uber,2017-03-01T18:00:00Z,203
uber,2017-03-01T19:00:00Z,232
uber,2017-03-01T20:00:00Z,177
uber,2017-03-01T21:00:00Z,246
uber,2017-03-01T22:00:00Z,235
uber,2017-03-01T23:00:00Z,184
uber,2017-03-02T00:00:00Z,195
uber,2017-03-02T01:00:00Z,254
uber,2017-03-02T02:00:00Z,333
uber,2017-03-02T03:00:00Z,363
uber,2017-03-02T04:00:00Z,358
uber,2017-03-02T05:00:00Z,179
uber,2017-03-02T06:00:00Z,112
uber,2017-03-02T07:00:00Z,14
uber,2017-03-02T08:00:00Z,29
uber,2017-03-02T09:00:00Z,34
uber,2017-03-02T10:00:00Z,123
uber,2017-03-02T11:00:00Z,227
uber,2017-03-02T12:00:00Z,162
uber,2017-03-02T13:00:00Z,119
uber,2017-03-02T14:00:00Z,78
uber,2017-03-02T15:00:00Z,76
uber,2017-03-02T16:00:00Z,91
uber,2017-03-02T17:00:00Z,163
uber,2017-03-02T18:00:00Z,236
uber,2017-03-02T19:00:00Z,240
uber,2017-03-02T20:00:00Z,275
uber,2017-03-02T21:00:00Z,237
uber,2017-03-02T22:00:00Z,226
uber,2017-03-02T23:00:00Z,191
uber,2017-03-03T00:00:00Z,177
uber,2017-03-03T01:00:00Z,395
uber,2017-03-03T02:00:00Z,344
uber,2017-03-03T03:00:00Z,303
uber,2017-03-03T04:00:00Z,444
uber,2017-03-03T05:00:00Z,253
uber,2017-03-03T06:00:00Z,135
uber,2017-03-03T07:00:00Z,22
uber,2017-03-03T08:00:00Z,12
uber,2017-03-03T09:00:00Z,21
uber,2017-03-03T10:00:00Z,214
uber,2017-03-03T11:00:00Z,236
uber,2017-03-03T12:00:00Z,212
uber,2017-03-03T13:00:00Z,236
uber,2017-03-03T14:00:00Z,172
uber,2017-03-03T15:00:00Z,125
uber,2017-03-03T16:00:00Z,89
uber,2017-03-03T17:00:00Z,167
uber,2017-03-03T18:00:00Z,233
uber,2017-03-03T19:00:00Z,238
uber,2017-03-03T20:00:00Z,290
uber,2017-03-03T21:00:00Z,280
uber,2017-03-03T22:00:00Z,229
uber,2017-03-03T23:00:00Z,151
uber,2017-03-04T00:00:00Z,260
uber,2017-03-04T01:00:00Z,227
uber,2017-03-04T02:00:00Z,275
uber,2017-03-04T03:00:00Z,306
uber,2017-03-04T04:00:00Z,392
uber,2017-03-04T05:00:00Z,195
uber,2017-03-04T06:00:00Z,65
uber,2017-03-04T07:00:00Z,41
uber,2017-03-04T08:00:00Z,9
uber,2017-03-04T09:00:00Z,12
uber,2017-03-04T10:00:00Z,116
uber,2017-03-04T11:00:00Z,239
uber,2017-03-04T12:00:00Z,163
uber,2017-03-04T13:00:00Z,154
uber,2017-03-04T14:00:00Z,99
uber,2017-03-04T15:00:00Z,91
uber,2017-03-04T16:00:00Z,130
uber,2017-03-04T17:00:00Z,158
uber,2017-03-04T18:00:00Z,146
uber,2017-03-04T19:00:00Z,176
uber,2017-03-04T20:00:00Z,193
uber,2017-03-04T21:00:00Z,204
uber,2017-03-04T22:00:00Z,163
uber,2017-03-04T23:00:00Z,157
uber,2017-03-05T00:00:00Z,206
uber,2017-03-05T01:00:00Z,224
uber,2017-03-05T02:00:00Z,240
uber,2017-03-05T03:00:00Z,168
uber,2017-03-05T04:00:00Z,230
uber,2017-03-05T05:00:00Z,87
uber,2017-03-05T06:00:00Z,77
uber,2017-03-05T07:00:00Z,15
uber,2017-03-05T08:00:00Z,31
uber,2017-03-05T09:00:00Z,26
uber,2017-03-05T10:00:00Z,92
uber,2017-03-05T11:00:00Z,223
uber,2017-03-05T12:00:00Z,103
uber,2017-03-05T13:00:00Z,142
uber,2017-03-05T14:00:00Z,108
uber,2017-03-05T15:00:00Z,133
uber,2017-03-05T16:00:00Z,126
uber,2017-03-05T17:00:00Z,191
uber,2017-03-05T18:00:00Z,301
uber,2017-03-05T19:00:00Z,243
uber,2017-03-05T20:00:00Z,377
uber,2017-03-05T21:00:00Z,451
uber,2017-03-05T22:00:00Z,258
uber,2017-03-05T23:00:00Z,259
uber,2017-03-06T00:00:00Z,335
uber,2017-03-06T01:00:00Z,400
uber,2017-03-06T02:00:00Z,417
uber,2017-03-06T03:00:00Z,448
uber,2017-03-06T04:00:00Z,546
uber,2017-03-06T05:00:00Z,494
uber,2017-03-06T06:00:00Z,130
uber,2017-03-06T07:00:00Z,17
uber,2017-03-06T08:00:00Z,3
uber,2017-03-06T09:00:00Z,32
uber,2017-03-06T10:00:00Z,246
uber,2017-03-06T11:00:00Z,377
uber,2017-03-06T12:00:00Z,260
uber,2017-03-06T13:00:00Z,280
uber,2017-03-06T14:00:00Z,184
uber,2017-03-06T15:00:00Z,148
uber,2017-03-06T16:00:00Z,131
uber,2017-03-06T17:00:00Z,182
uber,2017-03-06T18:00:00Z,288
uber,2017-03-06T19:00:00Z,173
uber,2017-03-06T20:00:00Z,319
uber,2017-03-06T21:00:00Z,325
uber,2017-03-06T22:00:00Z,172
uber,2017-03-06T23:00:00Z,236
uber,2017-03-07T00:00:00Z,256
uber,2017-03-07T01:00:00Z,299
uber,2017-03-07T02:00:00Z,316
uber,2017-03-07T03:00:00Z,300
uber,2017-03-07T04:00:00Z,322
uber,2017-03-07T05:00:00Z,247
uber,2017-03-07T06:00:00Z,132
uber,2017-03-07T07:00:00Z,39
uber,2017-03-07T08:00:00Z,4
uber,2017-03-07T09:00:00Z,13
uber,2017-03-07T10:00:00Z,164
uber,2017-03-07T11:00:00Z,291
uber,2017-03-07T12:00:00Z,183
uber,2017-03-07T13:00:00Z,127
uber,2017-03-07T14:00:00Z,131
uber,2017-03-07T15:00:00Z,111
uber,2017-03-07T16:00:00Z,73
uber,2017-03-07T17:00:00Z,149
uber,2017-03-07T18:00:00Z,161
uber,2017-03-07T19:00:00Z,154
uber,2017-03-07T20:00:00Z,153
uber,2017-03-07T21:00:00Z,223
uber,2017-03-07T22:00:00Z,218
uber,2017-03-07T23:00:00Z,210
uber,2017-03-08T00:00:00Z,167
uber,2017-03-08T01:00:00Z,257
uber,2017-03-08T02:00:00Z,225
uber,2017-03-08T03:00:00Z,301
uber,2017-03-08T04:00:00Z,333
uber,2017-03-08T05:00:00Z,175
uber,2017-03-08T06:00:00Z,56
uber,2017-03-08T07:00:00Z,7
uber,2017-03-08T08:00:00Z,8
uber,2017-03-08T09:00:00Z,17
uber,2017-03-08T10:00:00Z,118
uber,2017-03-08T11:00:00Z,203
uber,2017-03-08T12:00:00Z,161
uber,2017-03-08T13:00:00Z,112
uber,2017-03-08T14:00:00Z,70
uber,2017-03-08T15:00:00Z,69
uber,2017-03-08T16:00:00Z,65
uber,2017-03-08T17:00:00Z,163
uber,2017-03-08T18:00:00Z,179
uber,2017-03-08T19:00:00Z,243
uber,2017-03-08T20:00:00Z,232
uber,2017-03-08T21:00:00Z,233
uber,2017-03-08T22:00:00Z,196
uber,2017-03-08T23:00:00Z,210
uber,2017-03-09T00:00:00Z,208
uber,2017-03-09T01:00:00Z,261
uber,2017-03-09T02:00:00Z,304
uber,2017-03-09T03:00:00Z,302
uber,2017-03-09T04:00:00Z,258
uber,2017-03-09T05:00:00Z,140
uber,2017-03-09T06:00:00Z,63
uber,2017-03-09T07:00:00Z,10
uber,2017-03-09T08:00:00Z,4
uber,2017-03-09T09:00:00Z,19
uber,2017-03-09T10:00:00Z,153
uber,2017-03-09T11:00:00Z,280
uber,2017-03-09T12:00:00Z,144
uber,2017-03-09T13:00:00Z,107
uber,2017-03-09T14:00:00Z,72
uber,2017-03-09T15:00:00Z,95
uber,2017-03-09T16:00:00Z,70
uber,2017-03-09T17:00:00Z,159
uber,2017-03-09T18:00:00Z,236
uber,2017-03-09T19:00:00Z,400
uber,2017-03-09T20:00:00Z,417
uber,2017-03-09T21:00:00Z,362
uber,2017-03-09T22:00:00Z,398
uber,2017-03-09T23:00:00Z,280
uber,2017-03-10T00:00:00Z,266
uber,2017-03-10T01:00:00Z,378
uber,2017-03-10T02:00:00Z,477
uber,2017-03-10T03:00:00Z,388
uber,2017-03-10T04:00:00Z,308
uber,2017-03-10T05:00:00Z,233
uber,2017-03-10T06:00:00Z,91
uber,2017-03-10T07:00:00Z,55
uber,2017-03-10T08:00:00Z,22
uber,2017-03-10T09:00:00Z,33
uber,2017-03-10T10:00:00Z,189
uber,2017-03-10T11:00:00Z,313
uber,2017-03-10T12:00:00Z,178
uber,2017-03-10T13:00:00Z,193
uber,2017-03-10T14:00:00Z,103
uber,2017-03-10T15:00:00Z,83
uber,2017-03-10T16:00:00Z,119
uber,2017-03-10T17:00:00Z,112
uber,2017-03-10T18:00:00Z,194
uber,2017-03-10T19:00:00Z,239
uber,2017-03-10T20:00:00Z,306
uber,2017-03-10T21:00:00Z,326
uber,2017-03-10T22:00:00Z,246
uber,2017-03-10T23:00:00Z,184
uber,2017-03-11T00:00:00Z,273
uber,2017-03-11T01:00:00Z,236
uber,2017-03-11T02:00:00Z,282
uber,2017-03-11T03:00:00Z,232
uber,2017-03-11T04:00:00Z,362
uber,2017-03-11T05:00:00Z,227
uber,2017-03-11T06:00:00Z,219
uber,2017-03-11T07:00:00Z,42
uber,2017-03-11T08:00:00Z,13
uber,2017-03-11T09:00:00Z,10
uber,2017-03-11T10:00:00Z,117
uber,2017-03-11T11:00:00Z,243
uber,2017-03-11T12:00:00Z,180
uber,2017-03-11T13:00:00Z,122
uber,2017-03-11T14:00:00Z,140
uber,2017-03-11T15:00:00Z,108
uber,2017-03-11T16:00:00Z,118
uber,2017-03-11T17:00:00Z,151
uber,2017-03-11T18:00:00Z,220
uber,2017-03-11T19:00:00Z,211
uber,2017-03-11T20:00:00Z,242
uber,2017-03-11T21:00:00Z,179
uber,2017-03-11T22:00:00Z,192
uber,2017-03-11T23:00:00Z,175
uber,2017-03-12T00:00:00Z,168
uber,2017-03-12T01:00:00Z,221
uber,2017-03-12T02:00:00Z,271
uber,2017-03-12T03:00:00Z,247
uber,2017-03-12T04:00:00Z,242
uber,2017-03-12T05:00:00Z,93
uber,2017-03-12T06:00:00Z,76
uber,2017-03-12T07:00:00Z,22
uber,2017-03-12T08:00:00Z,8
uber,2017-03-12T09:00:00Z,49
uber,2017-03-12T10:00:00Z,113
uber,2017-03-12T11:00:00Z,149
uber,2017-03-12T12:00:00Z,196
uber,2017-03-12T13:00:00Z,145
uber,2017-03-12T14:00:00Z,132
uber,2017-03-12T15:00:00Z,101
uber,2017-03-12T16:00:00Z,140
uber,2017-03-12T17:00:00Z,232
uber,2017-03-12T18:00:00Z,277
uber,2017-03-12T19:00:00Z,413
uber,2017-03-12T20:00:00Z,309
uber,2017-03-12T21:00:00Z,408
uber,2017-03-12T22:00:00Z,269
uber,2017-03-12T23:00:00Z,288
uber,2017-03-13T00:00:00Z,348
uber,2017-03-13T01:00:00Z,553
uber,2017-03-13T02:00:00Z,510
uber,2017-03-13T03:00:00Z,502
uber,2017-03-13T04:00:00Z,421
uber,2017-03-13T05:00:00Z,192
uber,2017-03-13T06:00:00Z,45
uber,2017-03-13T07:00:00Z,66
uber,2017-03-13T08:00:00Z,12
uber,2017-03-13T09:00:00Z,186
uber,2017-03-13T10:00:00Z,384
uber,2017-03-13T11:00:00Z,256
uber,2017-03-13T12:00:00Z,220
uber,2017-03-13T13:00:00Z,247
uber,2017-03-13T14:00:00Z,150
uber,2017-03-13T15:00:00Z,128
uber,2017-03-13T16:00:00Z,193
uber,2017-03-13T17:00:00Z,213
uber,2017-03-13T18:00:00Z,291
uber,2017-03-13T19:00:00Z,285
uber,2017-03-13T20:00:00Z,257
uber,2017-03-13T21:00:00Z,274
uber,2017-03-13T22:00:00Z,263
uber,2017-03-13T23:00:00Z,225
uber,2017-03-14T00:00:00Z,301
uber,2017-03-14T01:00:00Z,230
uber,2017-03-14T02:00:00Z,226
uber,2017-03-14T03:00:00Z,126
uber,2017-03-14T04:00:00Z,106
uber,2017-03-14T05:00:00Z,81
uber,2017-03-14T06:00:00Z,18
uber,2017-03-14T07:00:00Z,7
uber,2017-03-14T08:00:00Z,5
uber,2017-03-14T09:00:00Z,5
uber,2017-03-14T10:00:00Z,8
uber,2017-03-14T11:00:00Z,2
uber,2017-03-14T12:00:00Z,6
uber,2017-03-14T13:00:00Z,2
uber,2017-03-14T14:00:00Z,6
uber,2017-03-14T15:00:00Z,6
uber,2017-03-14T16:00:00Z,7
uber,2017-03-14T17:00:00Z,3
uber,2017-03-14T18:00:00Z,10
uber,2017-03-14T19:00:00Z,10
uber,2017-03-14T20:00:00Z,23
uber,2017-03-14T21:00:00Z,54
uber,2017-03-14T22:00:00Z,76
uber,2017-03-14T23:00:00Z,91
uber,2017-03-15T00:00:00Z,143
uber,2017-03-15T01:00:00Z,155
uber,2017-03-15T02:00:00Z,183
uber,2017-03-15T03:00:00Z,185
uber,2017-03-15T04:00:00Z,152
uber,2017-03-15T05:00:00Z,170
uber,2017-03-15T06:00:00Z,31
uber,2017-03-15T07:00:00Z,5
uber,2017-03-15T08:00:00Z,8
uber,2017-03-15T09:00:00Z,55
uber,2017-03-15T10:00:00Z,223
uber,2017-03-15T11:00:00Z,149
uber,2017-03-15T12:00:00Z,211
uber,2017-03-15T13:00:00Z,129
uber,2017-03-15T14:00:00Z,143
uber,2017-03-15T15:00:00Z,80
uber,2017-03-15T16:00:00Z,155
uber,2017-03-15T17:00:00Z,201
uber,2017-03-15T18:00:00Z,284
uber,2017-03-15T19:00:00Z,428
uber,2017-03-15T20:00:00Z,309
uber,2017-03-15T21:00:00Z,294
uber,2017-03-15T22:00:00Z,296
uber,2017-03-15T23:00:00Z,282
uber,2017-03-16T00:00:00Z,311
uber,2017-03-16T01:00:00Z,395
uber,2017-03-16T02:00:00Z,366
uber,2017-03-16T03:00:00Z,436
uber,2017-03-16T04:00:00Z,334
uber,2017-03-16T05:00:00Z,271
uber,2017-03-16T06:00:00Z,38
uber,2017-03-16T07:00:00Z,31
uber,2017-03-16T08:00:00Z,17
uber,2017-03-16T09:00:00Z,109
uber,2017-03-16T10:00:00Z,222
uber,2017-03-16T11:00:00Z,215
uber,2017-03-16T12:00:00Z,180
uber,2017-03-16T13:00:00Z,137
uber,2017-03-16T14:00:00Z,139
uber,2017-03-16T15:00:00Z,106
uber,2017-03-16T16:00:00Z,131
uber,2017-03-16T17:00:00Z,242
uber,2017-03-16T18:00:00Z,281
uber,2017-03-16T19:00:00Z,331
uber,2017-03-16T20:00:00Z,316
uber,2017-03-16T21:00:00Z,242
uber,2017-03-16T22:00:00Z,260
uber,2017-03-16T23:00:00Z,264
uber,2017-03-17T00:00:00Z,332
uber,2017-03-17T01:00:00Z,444
uber,2017-03-17T02:00:00Z,379
uber,2017-03-17T03:00:00Z,447
uber,2017-03-17T04:00:00Z,467
uber,2017-03-17T05:00:00Z,140
uber,2017-03-17T06:00:00Z,26
uber,2017-03-17T07:00:00Z,24
uber,2017-03-17T08:00:00Z,31
uber,2017-03-17T09:00:00Z,171
uber,2017-03-17T10:00:00Z,278
uber,2017-03-17T11:00:00Z,251
uber,2017-03-17T12:00:00Z,257
uber,2017-03-17T13:00:00Z,106
uber,2017-03-17T14:00:00Z,141
uber,2017-03-17T15:00:00Z,82
uber,2017-03-17T16:00:00Z,163
uber,2017-03-17T17:00:00Z,236
uber,2017-03-17T18:00:00Z,371
uber,2017-03-17T19:00:00Z,377
uber,2017-03-17T20:00:00Z,261
uber,2017-03-17T21:00:00Z,312
uber,2017-03-17T22:00:00Z,250
uber,2017-03-17T23:00:00Z,273
uber,2017-03-18T00:00:00Z,301
uber,2017-03-18T01:00:00Z,370
uber,2017-03-18T02:00:00Z,445
uber,2017-03-18T03:00:00Z,339
uber,2017-03-18T04:00:00Z,275
uber,2017-03-18T05:00:00Z,174
uber,2017-03-18T06:00:00Z,29
uber,2017-03-18T07:00:00Z,12
uber,2017-03-18T08:00:00Z,11
uber,2017-03-18T09:00:00Z,162
uber,2017-03-18T10:00:00Z,256
uber,2017-03-18T11:00:00Z,148
uber,2017-03-18T12:00:00Z,138
uber,2017-03-18T13:00:00Z,148
uber,2017-03-18T14:00:00Z,140
uber,2017-03-18T15:00:00Z,100
uber,2017-03-18T16:00:00Z,133
uber,2017-03-18T17:00:00Z,169
uber,2017-03-18T18:00:00Z,255
uber,2017-03-18T19:00:00Z,221
uber,2017-03-18T20:00:00Z,163
uber,2017-03-18T21:00:00Z,171
uber,2017-03-18T22:00:00Z,192
uber,2017-03-18T23:00:00Z,185
uber,2017-03-19T00:00:00Z,190
uber,2017-03-19T01:00:00Z,282
uber,2017-03-19T02:00:00Z,321
uber,2017-03-19T03:00:00Z,216
uber,2017-03-19T04:00:00Z,263
uber,2017-03-19T05:00:00Z,328
uber,2017-03-19T06:00:00Z,214
uber,2017-03-19T07:00:00Z,44
uber,2017-03-19T08:00:00Z,17
uber,2017-03-19T09:00:00Z,90
uber,2017-03-19T10:00:00Z,217
uber,2017-03-19T11:00:00Z,184
uber,2017-03-19T12:00:00Z,185
uber,2017-03-19T13:00:00Z,140
uber,2017-03-19T14:00:00Z,153
uber,2017-03-19T15:00:00Z,133
uber,2017-03-19T16:00:00Z,218
uber,2017-03-19T17:00:00Z,226
uber,2017-03-19T18:00:00Z,377
uber,2017-03-19T19:00:00Z,425
uber,2017-03-19T20:00:00Z,476
uber,2017-03-19T21:00:00Z,423
uber,2017-03-19T22:00:00Z,346
uber,2017-03-19T23:00:00Z,406
uber,2017-03-20T00:00:00Z,344
uber,2017-03-20T01:00:00Z,541
uber,2017-03-20T02:00:00Z,527
uber,2017-03-20T03:00:00Z,711
uber,2017-03-20T04:00:00Z,463
uber,2017-03-20T05:00:00Z,272
uber,2017-03-20T06:00:00Z,55
uber,2017-03-20T07:00:00Z,11
uber,2017-03-20T08:00:00Z,22
uber,2017-03-20T09:00:00Z,179
uber,2017-03-20T10:00:00Z,524
uber,2017-03-20T11:00:00Z,292
uber,2017-03-20T12:00:00Z,221
uber,2017-03-20T13:00:00Z,196
uber,2017-03-20T14:00:00Z,201
uber,2017-03-20T15:00:00Z,119
uber,2017-03-20T16:00:00Z,163
uber,2017-03-20T17:00:00Z,263
uber,2017-03-20T18:00:00Z,295
uber,2017-03-20T19:00:00Z,407
uber,2017-03-20T20:00:00Z,354
uber,2017-03-20T21:00:00Z,322
uber,2017-03-20T22:00:00Z,219
uber,2017-03-20T23:00:00Z,318
uber,2017-03-21T00:00:00Z,330
uber,2017-03-21T01:00:00Z,419
uber,2017-03-21T02:00:00Z,477
uber,2017-03-21T03:00:00Z,362
uber,2017-03-21T04:00:00Z,282
uber,2017-03-21T05:00:00Z,107
uber,2017-03-21T06:00:00Z,38
uber,2017-03-21T07:00:00Z,15
uber,2017-03-21T08:00:00Z,10
uber,2017-03-21T09:00:00Z,185
uber,2017-03-21T10:00:00Z,291
uber,2017-03-21T11:00:00Z,148
uber,2017-03-21T12:00:00Z,172
uber,2017-03-21T13:00:00Z,87
uber,2017-03-21T14:00:00Z,115
uber,2017-03-21T15:00:00Z,98
uber,2017-03-21T16:00:00Z,104
uber,2017-03-21T17:00:00Z,190
uber,2017-03-21T18:00:00Z,228
uber,2017-03-21T19:00:00Z,229
uber,2017-03-21T20:00:00Z,252
uber,2017-03-21T21:00:00Z,239
uber,2017-03-21T22:00:00Z,202
uber,2017-03-21T23:00:00Z,265
uber,2017-03-22T00:00:00Z,262
uber,2017-03-22T01:00:00Z,342
uber,2017-03-22T02:00:00Z,278
uber,2017-03-22T03:00:00Z,238
uber,2017-03-22T04:00:00Z,243
uber,2017-03-22T05:00:00Z,76
uber,2017-03-22T06:00:00Z,22
uber,2017-03-22T07:00:00Z,5
uber,2017-03-22T08:00:00Z,28
uber,2017-03-22T09:00:00Z,156
uber,2017-03-22T10:00:00Z,210
uber,2017-03-22T11:00:00Z,173
uber,2017-03-22T12:00:00Z,114
uber,2017-03-22T13:00:00Z,58
uber,2017-03-22T14:00:00Z,113
uber,2017-03-22T15:00:00Z,92
uber,2017-03-22T16:00:00Z,117
uber,2017-03-22T17:00:00Z,155
uber,2017-03-22T18:00:00Z,239
uber,2017-03-22T19:00:00Z,241
uber,2017-03-22T20:00:00Z,228
uber,2017-03-22T21:00:00Z,232
uber,2017-03-22T22:00:00Z,177
uber,2017-03-22T23:00:00Z,283
uber,2017-03-23T00:00:00Z,353
uber,2017-03-23T01:00:00Z,335
uber,2017-03-23T02:00:00Z,416
uber,2017-03-23T03:00:00Z,301
uber,2017-03-23T04:00:00Z,274
uber,2017-03-23T05:00:00Z,50
uber,2017-03-23T06:00:00Z,18
uber,2017-03-23T07:00:00Z,10
uber,2017-03-23T08:00:00Z,23
uber,2017-03-23T09:00:00Z,154
uber,2017-03-23T10:00:00Z,261
uber,2017-03-23T11:00:00Z,159
uber,2017-03-23T12:00:00Z,134
uber,2017-03-23T13:00:00Z,63
uber,2017-03-23T14:00:00Z,106
uber,2017-03-23T15:00:00Z,93
uber,2017-03-23T16:00:00Z,147
uber,2017-03-23T17:00:00Z,172
uber,2017-03-23T18:00:00Z,251
uber,2017-03-23T19:00:00Z,261
uber,2017-03-23T20:00:00Z,266
uber,2017-03-23T21:00:00Z,253
uber,2017-03-23T22:00:00Z,231
uber,2017-03-23T23:00:00Z,286
uber,2017-03-24T00:00:00Z,341
uber,2017-03-24T01:00:00Z,323
uber,2017-03-24T02:00:00Z,383
uber,2017-03-24T03:00:00Z,419
uber,2017-03-24T04:00:00Z,306
uber,2017-03-24T05:00:00Z,86
uber,2017-03-24T06:00:00Z,32
uber,2017-03-24T07:00:00Z,7
uber,2017-03-24T08:00:00Z,9
uber,2017-03-24T09:00:00Z,167
uber,2017-03-24T10:00:00Z,324
uber,2017-03-24T11:00:00Z,237
uber,2017-03-24T12:00:00Z,164
uber,2017-03-24T13:00:00Z,141
uber,2017-03-24T14:00:00Z,138
uber,2017-03-24T15:00:00Z,112
uber,2017-03-24T16:00:00Z,173
uber,2017-03-24T17:00:00Z,219
uber,2017-03-24T18:00:00Z,266
uber,2017-03-24T19:00:00Z,274
uber,2017-03-24T20:00:00Z,229
uber,2017-03-24T21:00:00Z,252
uber,2017-03-24T22:00:00Z,232
uber,2017-03-24T23:00:00Z,168
uber,2017-03-25T00:00:00Z,317
uber,2017-03-25T01:00:00Z,313
uber,2017-03-25T02:00:00Z,288
uber,2017-03-25T03:00:00Z,308
uber,2017-03-25T04:00:00Z,343
uber,2017-03-25T05:00:00Z,337
uber,2017-03-25T06:00:00Z,51
uber,2017-03-25T07:00:00Z,74
uber,2017-03-25T08:00:00Z,17
uber,2017-03-25T09:00:00Z,78
uber,2017-03-25T10:00:00Z,192
uber,2017-03-25T11:00:00Z,150
uber,2017-03-25T12:00:00Z,117
uber,2017-03-25T13:00:00Z,138
uber,2017-03-25T14:00:00Z,105
uber,2017-03-25T15:00:00Z,124
uber,2017-03-25T16:00:00Z,124
uber,2017-03-25T17:00:00Z,148
uber,2017-03-25T18:00:00Z,186
uber,2017-03-25T19:00:00Z,223
uber,2017-03-25T20:00:00Z,160
uber,2017-03-25T21:00:00Z,153
uber,2017-03-25T22:00:00Z,200
uber,2017-03-25T23:00:00Z,177
uber,2017-03-26T00:00:00Z,231
uber,2017-03-26T01:00:00Z,320
uber,2017-03-26T02:00:00Z,303
uber,2017-03-26T03:00:00Z,243
uber,2017-03-26T04:00:00Z,169
uber,2017-03-26T05:00:00Z,72
uber,2017-03-26T06:00:00Z,45
uber,2017-03-26T07:00:00Z,34
uber,2017-03-26T08:00:00Z,20
uber,2017-03-26T09:00:00Z,67
uber,2017-03-26T10:00:00Z,169
uber,2017-03-26T11:00:00Z,164
uber,2017-03-26T12:00:00Z,117
uber,2017-03-26T13:00:00Z,134
uber,2017-03-26T14:00:00Z,139
uber,2017-03-26T15:00:00Z,192
uber,2017-03-26T16:00:00Z,200
uber,2017-03-26T17:00:00Z,260
uber,2017-03-26T18:00:00Z,276
uber,2017-03-26T19:00:00Z,238
uber,2017-03-26T20:00:00Z,267
uber,2017-03-26T21:00:00Z,345
uber,2017-03-26T22:00:00Z,336
uber,2017-03-26T23:00:00Z,324
uber,2017-03-27T00:00:00Z,465
uber,2017-03-27T01:00:00Z,403
uber,2017-03-27T02:00:00Z,484
uber,2017-03-27T03:00:00Z,498
uber,2017-03-27T04:00:00Z,324
uber,2017-03-27T05:00:00Z,555
uber,2017-03-27T06:00:00Z,294
uber,2017-03-27T07:00:00Z,113
uber,2017-03-27T08:00:00Z,31
uber,2017-03-27T09:00:00Z,266
uber,2017-03-27T10:00:00Z,252
uber,2017-03-27T11:00:00Z,313
uber,2017-03-27T12:00:00Z,204
uber,2017-03-27T13:00:00Z,182
