car_type,date,geo,trips,grouping,monthly,parent_type,monthly_is_estimated
Lyft,2016-07-26,manhattan_hub,8356,lyft,264914,Ride-hailing apps,FALSE
Lyft,2016-07-27,manhattan_hub,8870,lyft,265809,Ride-hailing apps,FALSE
Lyft,2016-07-28,manhattan_hub,10021,lyft,265800,Ride-hailing apps,FALSE
Lyft,2016-07-29,manhattan_hub,10803,lyft,265976,Ride-hailing apps,FALSE
Lyft,2016-07-30,manhattan_hub,11303,lyft,268127,Ride-hailing apps,FALSE
Lyft,2016-07-31,manhattan_hub,8880,lyft,268838,Ride-hailing apps,FALSE
Lyft,2016-08-01,manhattan_hub,6881,lyft,268238,Ride-hailing apps,FALSE
Lyft,2016-08-02,manhattan_hub,7883,lyft,267979,Ride-hailing apps,FALSE
Lyft,2016-08-03,manhattan_hub,7818,lyft,268033,Ride-hailing apps,FALSE
Lyft,2016-08-04,manhattan_hub,8568,lyft,267039,Ride-hailing apps,FALSE
Lyft,2016-08-05,manhattan_hub,10268,lyft,266202,Ride-hailing apps,FALSE
Lyft,2016-08-06,manhattan_hub,10588,lyft,264681,Ride-hailing apps,FALSE
Lyft,2016-08-07,manhattan_hub,8530,lyft,263801,Ride-hailing apps,FALSE
Lyft,2016-08-08,manhattan_hub,6668,lyft,262911,Ride-hailing apps,FALSE
Lyft,2016-08-09,manhattan_hub,8707,lyft,262781,Ride-hailing apps,FALSE
Lyft,2016-08-10,manhattan_hub,8740,lyft,261650,Ride-hailing apps,FALSE
Lyft,2016-08-11,manhattan_hub,9995,lyft,260773,Ride-hailing apps,FALSE
Lyft,2016-08-12,manhattan_hub,13664,lyft,263015,Ride-hailing apps,FALSE
Lyft,2016-08-13,manhattan_hub,15856,lyft,267223,Ride-hailing apps,FALSE
Lyft,2016-08-14,manhattan_hub,12343,lyft,270100,Ride-hailing apps,FALSE
Lyft,2016-08-15,manhattan_hub,9828,lyft,271726,Ride-hailing apps,FALSE
Lyft,2016-08-16,manhattan_hub,11337,lyft,274800,Ride-hailing apps,FALSE
Lyft,2016-08-17,manhattan_hub,11311,lyft,277543,Ride-hailing apps,FALSE
Lyft,2016-08-18,manhattan_hub,12398,lyft,280183,Ride-hailing apps,FALSE
Lyft,2016-08-19,manhattan_hub,14381,lyft,283212,Ride-hailing apps,FALSE
Lyft,2016-08-20,manhattan_hub,14884,lyft,286905,Ride-hailing apps,FALSE
Lyft,2016-08-21,manhattan_hub,12816,lyft,290562,Ride-hailing apps,FALSE
Lyft,2016-08-22,manhattan_hub,9125,lyft,290822,Ride-hailing apps,FALSE
Lyft,2016-08-23,manhattan_hub,10968,lyft,293434,Ride-hailing apps,FALSE
Lyft,2016-08-24,manhattan_hub,11732,lyft,296296,Ride-hailing apps,FALSE
Lyft,2016-08-25,manhattan_hub,13508,lyft,299783,Ride-hailing apps,FALSE
Lyft,2016-08-26,manhattan_hub,14303,lyft,303283,Ride-hailing apps,FALSE
Lyft,2016-08-27,manhattan_hub,11890,lyft,303870,Ride-hailing apps,FALSE
Lyft,2016-08-28,manhattan_hub,9614,lyft,304604,Ride-hailing apps,FALSE
Lyft,2016-08-29,manhattan_hub,9111,lyft,306834,Ride-hailing apps,FALSE
Lyft,2016-08-30,manhattan_hub,10896,lyft,309847,Ride-hailing apps,FALSE
Lyft,2016-08-31,manhattan_hub,10353,lyft,312382,Ride-hailing apps,FALSE
Lyft,2016-09-01,manhattan_hub,10764,lyft,314578,Ride-hailing apps,FALSE
Lyft,2016-09-02,manhattan_hub,11052,lyft,315362,Ride-hailing apps,FALSE
Lyft,2016-09-03,manhattan_hub,10728,lyft,315502,Ride-hailing apps,FALSE
Lyft,2016-09-04,manhattan_hub,9810,lyft,316782,Ride-hailing apps,FALSE
Lyft,2016-09-05,manhattan_hub,7817,lyft,317931,Ride-hailing apps,FALSE
Lyft,2016-09-06,manhattan_hub,9406,lyft,318630,Ride-hailing apps,FALSE
Lyft,2016-09-07,manhattan_hub,9122,lyft,319012,Ride-hailing apps,FALSE
Lyft,2016-09-08,manhattan_hub,10942,lyft,319959,Ride-hailing apps,FALSE
Lyft,2016-09-09,manhattan_hub,13204,lyft,319499,Ride-hailing apps,FALSE
Lyft,2016-09-10,manhattan_hub,14054,lyft,317697,Ride-hailing apps,FALSE
Lyft,2016-09-11,manhattan_hub,10435,lyft,315789,Ride-hailing apps,FALSE
Lyft,2016-09-12,manhattan_hub,8650,lyft,314611,Ride-hailing apps,FALSE
Lyft,2016-09-13,manhattan_hub,10067,lyft,313341,Ride-hailing apps,FALSE
Lyft,2016-09-14,manhattan_hub,10993,lyft,313023,Ride-hailing apps,FALSE
Lyft,2016-09-15,manhattan_hub,10920,lyft,311545,Ride-hailing apps,FALSE
Lyft,2016-09-16,manhattan_hub,12324,lyft,309488,Ride-hailing apps,FALSE
Lyft,2016-09-17,manhattan_hub,13927,lyft,308531,Ride-hailing apps,FALSE
Lyft,2016-09-18,manhattan_hub,11334,lyft,307049,Ride-hailing apps,FALSE
Lyft,2016-09-19,manhattan_hub,9791,lyft,307715,Ride-hailing apps,FALSE
Lyft,2016-09-20,manhattan_hub,10192,lyft,306939,Ride-hailing apps,FALSE
Lyft,2016-09-21,manhattan_hub,10365,lyft,305572,Ride-hailing apps,FALSE
Lyft,2016-09-22,manhattan_hub,11413,lyft,303477,Ride-hailing apps,FALSE
Lyft,2016-09-23,manhattan_hub,13533,lyft,302707,Ride-hailing apps,FALSE
Lyft,2016-09-24,manhattan_hub,15016,lyft,305833,Ride-hailing apps,FALSE
Lyft,2016-09-25,manhattan_hub,11211,lyft,307430,Ride-hailing apps,FALSE
Lyft,2016-09-26,manhattan_hub,8306,lyft,306625,Ride-hailing apps,FALSE
Lyft,2016-09-27,manhattan_hub,10080,lyft,305809,Ride-hailing apps,FALSE
Lyft,2016-09-28,manhattan_hub,11077,lyft,306533,Ride-hailing apps,FALSE
Lyft,2016-09-29,manhattan_hub,11402,lyft,307171,Ride-hailing apps,FALSE
Lyft,2016-09-30,manhattan_hub,15432,lyft,311551,Ride-hailing apps,FALSE
Lyft,2016-10-01,manhattan_hub,13221,lyft,314044,Ride-hailing apps,FALSE
Lyft,2016-10-02,manhattan_hub,10364,lyft,314598,Ride-hailing apps,FALSE
Lyft,2016-10-03,manhattan_hub,7702,lyft,314483,Ride-hailing apps,FALSE
Lyft,2016-10-04,manhattan_hub,9460,lyft,314537,Ride-hailing apps,FALSE
Lyft,2016-10-05,manhattan_hub,9216,lyft,314631,Ride-hailing apps,FALSE
Lyft,2016-10-06,manhattan_hub,10951,lyft,314640,Ride-hailing apps,FALSE
Lyft,2016-10-07,manhattan_hub,12032,lyft,313468,Ride-hailing apps,FALSE
Lyft,2016-10-08,manhattan_hub,16272,lyft,315686,Ride-hailing apps,FALSE
Lyft,2016-10-09,manhattan_hub,13742,lyft,318993,Ride-hailing apps,FALSE
Lyft,2016-10-10,manhattan_hub,8505,lyft,318848,Ride-hailing apps,FALSE
Lyft,2016-10-11,manhattan_hub,8604,lyft,317385,Ride-hailing apps,FALSE
Lyft,2016-10-12,manhattan_hub,8502,lyft,314894,Ride-hailing apps,FALSE
Lyft,2016-10-13,manhattan_hub,11100,lyft,315074,Ride-hailing apps,FALSE
Lyft,2016-10-14,manhattan_hub,13073,lyft,315823,Ride-hailing apps,FALSE
Lyft,2016-10-15,manhattan_hub,14903,lyft,316799,Ride-hailing apps,FALSE
Lyft,2016-10-16,manhattan_hub,11731,lyft,317196,Ride-hailing apps,FALSE
Lyft,2016-10-17,manhattan_hub,8611,lyft,316016,Ride-hailing apps,FALSE
Lyft,2016-10-18,manhattan_hub,9219,lyft,315043,Ride-hailing apps,FALSE
Lyft,2016-10-19,manhattan_hub,9743,lyft,314421,Ride-hailing apps,FALSE
Lyft,2016-10-20,manhattan_hub,10656,lyft,313664,Ride-hailing apps,FALSE
Lyft,2016-10-21,manhattan_hub,14118,lyft,314249,Ride-hailing apps,FALSE
Lyft,2016-10-22,manhattan_hub,14834,lyft,314067,Ride-hailing apps,FALSE
Lyft,2016-10-23,manhattan_hub,11279,lyft,314135,Ride-hailing apps,FALSE
Lyft,2016-10-24,manhattan_hub,8562,lyft,314391,Ride-hailing apps,FALSE
Lyft,2016-10-25,manhattan_hub,10663,lyft,314974,Ride-hailing apps,FALSE
Lyft,2016-10-26,manhattan_hub,10307,lyft,314204,Ride-hailing apps,FALSE
Lyft,2016-10-27,manhattan_hub,14068,lyft,316870,Ride-hailing apps,FALSE
Lyft,2016-10-28,manhattan_hub,14153,lyft,315591,Ride-hailing apps,FALSE
Lyft,2016-10-29,manhattan_hub,15732,lyft,318102,Ride-hailing apps,FALSE
Lyft,2016-10-30,manhattan_hub,14146,lyft,321884,Ride-hailing apps,FALSE
Lyft,2016-10-31,manhattan_hub,8806,lyft,322988,Ride-hailing apps,FALSE
Lyft,2016-11-01,manhattan_hub,9104,lyft,322632,Ride-hailing apps,FALSE
Lyft,2016-11-02,manhattan_hub,8826,lyft,322242,Ride-hailing apps,FALSE
Lyft,2016-11-03,manhattan_hub,10657,lyft,321948,Ride-hailing apps,FALSE
Lyft,2016-11-04,manhattan_hub,12675,lyft,322591,Ride-hailing apps,FALSE
Lyft,2016-11-05,manhattan_hub,13841,lyft,320160,Ride-hailing apps,FALSE
Lyft,2016-11-06,manhattan_hub,11203,lyft,317621,Ride-hailing apps,FALSE
Lyft,2016-11-07,manhattan_hub,8531,lyft,317647,Ride-hailing apps,FALSE
Lyft,2016-11-08,manhattan_hub,8394,lyft,317437,Ride-hailing apps,FALSE
Lyft,2016-11-09,manhattan_hub,10092,lyft,319027,Ride-hailing apps,FALSE
Lyft,2016-11-10,manhattan_hub,10474,lyft,318401,Ride-hailing apps,FALSE
Lyft,2016-11-11,manhattan_hub,13727,lyft,319055,Ride-hailing apps,FALSE
Lyft,2016-11-12,manhattan_hub,14643,lyft,318795,Ride-hailing apps,FALSE
Lyft,2016-11-13,manhattan_hub,11363,lyft,318427,Ride-hailing apps,FALSE
Lyft,2016-11-14,manhattan_hub,8694,lyft,318510,Ride-hailing apps,FALSE
Lyft,2016-11-15,manhattan_hub,10890,lyft,320181,Ride-hailing apps,FALSE
Lyft,2016-11-16,manhattan_hub,9164,lyft,319602,Ride-hailing apps,FALSE
Lyft,2016-11-17,manhattan_hub,10829,lyft,319775,Ride-hailing apps,FALSE
Lyft,2016-11-18,manhattan_hub,12366,lyft,318023,Ride-hailing apps,FALSE
Lyft,2016-11-19,manhattan_hub,14532,lyft,317721,Ride-hailing apps,FALSE
Lyft,2016-11-20,manhattan_hub,13287,lyft,319729,Ride-hailing apps,FALSE
Lyft,2016-11-21,manhattan_hub,11113,lyft,322280,Ride-hailing apps,FALSE
Lyft,2016-11-22,manhattan_hub,12287,lyft,323904,Ride-hailing apps,FALSE
Lyft,2016-11-23,manhattan_hub,13667,lyft,327264,Ride-hailing apps,FALSE
Lyft,2016-11-24,manhattan_hub,9429,lyft,322625,Ride-hailing apps,FALSE
Lyft,2016-11-25,manhattan_hub,11933,lyft,320405,Ride-hailing apps,FALSE
Lyft,2016-11-26,manhattan_hub,13546,lyft,318219,Ride-hailing apps,FALSE
Lyft,2016-11-27,manhattan_hub,12019,lyft,316092,Ride-hailing apps,FALSE
Lyft,2016-11-28,manhattan_hub,11188,lyft,318474,Ride-hailing apps,FALSE
Lyft,2016-11-29,manhattan_hub,14356,lyft,323726,Ride-hailing apps,FALSE
Lyft,2016-11-30,manhattan_hub,13284,lyft,328184,Ride-hailing apps,FALSE
Lyft,2016-12-01,manhattan_hub,13808,lyft,331335,Ride-hailing apps,FALSE
Lyft,2016-12-02,manhattan_hub,16576,lyft,335236,Ride-hailing apps,FALSE
Lyft,2016-12-03,manhattan_hub,17600,lyft,338995,Ride-hailing apps,FALSE
Lyft,2016-12-04,manhattan_hub,14001,lyft,341793,Ride-hailing apps,FALSE
Lyft,2016-12-05,manhattan_hub,10545,lyft,343807,Ride-hailing apps,FALSE
Lyft,2016-12-06,manhattan_hub,13476,lyft,348889,Ride-hailing apps,FALSE
Lyft,2016-12-07,manhattan_hub,12041,lyft,350838,Ride-hailing apps,FALSE
Lyft,2016-12-08,manhattan_hub,13810,lyft,354174,Ride-hailing apps,FALSE
Lyft,2016-12-09,manhattan_hub,16956,lyft,357403,Ride-hailing apps,FALSE
Lyft,2016-12-10,manhattan_hub,19190,lyft,361950,Ride-hailing apps,FALSE
Lyft,2016-12-11,manhattan_hub,14381,lyft,364968,Ride-hailing apps,FALSE
Lyft,2016-12-12,manhattan_hub,10641,lyft,366915,Ride-hailing apps,FALSE
Lyft,2016-12-13,manhattan_hub,11625,lyft,367650,Ride-hailing apps,FALSE
Lyft,2016-12-14,manhattan_hub,12820,lyft,371306,Ride-hailing apps,FALSE
Lyft,2016-12-15,manhattan_hub,16877,lyft,377354,Ride-hailing apps,FALSE
Lyft,2016-12-16,manhattan_hub,18511,lyft,383499,Ride-hailing apps,FALSE
Lyft,2016-12-17,manhattan_hub,17527,lyft,386494,Ride-hailing apps,FALSE
Lyft,2016-12-18,manhattan_hub,13683,lyft,386890,Ride-hailing apps,FALSE
Lyft,2016-12-19,manhattan_hub,11266,lyft,387043,Ride-hailing apps,FALSE
Lyft,2016-12-20,manhattan_hub,11930,lyft,386686,Ride-hailing apps,FALSE
Lyft,2016-12-21,manhattan_hub,11734,lyft,384753,Ride-hailing apps,FALSE
Lyft,2016-12-22,manhattan_hub,12259,lyft,387583,Ride-hailing apps,FALSE
Lyft,2016-12-23,manhattan_hub,12049,lyft,387699,Ride-hailing apps,FALSE
Lyft,2016-12-24,manhattan_hub,11024,lyft,385177,Ride-hailing apps,FALSE
Lyft,2016-12-25,manhattan_hub,6839,lyft,379997,Ride-hailing apps,FALSE
Lyft,2016-12-26,manhattan_hub,8225,lyft,377034,Ride-hailing apps,FALSE
Lyft,2016-12-27,manhattan_hub,9419,lyft,372097,Ride-hailing apps,FALSE
Lyft,2016-12-28,manhattan_hub,10873,lyft,369686,Ride-hailing apps,FALSE
Lyft,2016-12-29,manhattan_hub,12122,lyft,368e3,Ride-hailing apps,FALSE
Lyft,2016-12-30,manhattan_hub,13053,lyft,364477,Ride-hailing apps,FALSE
Lyft,2016-12-31,manhattan_hub,14225,lyft,361102,Ride-hailing apps,FALSE
Lyft,2017-01-01,manhattan_hub,13250,lyft,360351,Ride-hailing apps,FALSE
Lyft,2017-01-02,manhattan_hub,9461,lyft,359267,Ride-hailing apps,FALSE
Lyft,2017-01-03,manhattan_hub,9919,lyft,355710,Ride-hailing apps,FALSE
Lyft,2017-01-04,manhattan_hub,9180,lyft,352849,Ride-hailing apps,FALSE
Lyft,2017-01-05,manhattan_hub,11672,lyft,350711,Ride-hailing apps,FALSE
Lyft,2017-01-06,manhattan_hub,12967,lyft,346722,Ride-hailing apps,FALSE
Lyft,2017-01-07,manhattan_hub,14207,lyft,341739,Ride-hailing apps,FALSE
Lyft,2017-01-08,manhattan_hub,11216,lyft,338574,Ride-hailing apps,FALSE
Lyft,2017-01-09,manhattan_hub,10688,lyft,338621,Ride-hailing apps,FALSE
Lyft,2017-01-10,manhattan_hub,9980,lyft,336976,Ride-hailing apps,FALSE
Lyft,2017-01-11,manhattan_hub,10124,lyft,334280,Ride-hailing apps,FALSE
Lyft,2017-01-12,manhattan_hub,10539,lyft,327942,Ride-hailing apps,FALSE
Lyft,2017-01-13,manhattan_hub,12394,lyft,321825,Ride-hailing apps,FALSE
Lyft,2017-01-14,manhattan_hub,15815,lyft,320113,Ride-hailing apps,FALSE
Lyft,2017-01-15,manhattan_hub,12798,lyft,319228,Ride-hailing apps,FALSE
Lyft,2017-01-16,manhattan_hub,9619,lyft,317581,Ride-hailing apps,FALSE
Lyft,2017-01-17,manhattan_hub,12768,lyft,318419,Ride-hailing apps,FALSE
Lyft,2017-01-18,manhattan_hub,11749,lyft,318434,Ride-hailing apps,FALSE
Lyft,2017-01-19,manhattan_hub,11241,lyft,317416,Ride-hailing apps,FALSE
Lyft,2017-01-20,manhattan_hub,12921,lyft,318288,Ride-hailing apps,FALSE
Lyft,2017-01-21,manhattan_hub,13753,lyft,321017,Ride-hailing apps,FALSE
Lyft,2017-01-22,manhattan_hub,12513,lyft,326691,Ride-hailing apps,FALSE
Lyft,2017-01-23,manhattan_hub,12127,lyft,330593,Ride-hailing apps,FALSE
Lyft,2017-01-24,manhattan_hub,13720,lyft,334894,Ride-hailing apps,FALSE
Lyft,2017-01-25,manhattan_hub,11768,lyft,335789,Ride-hailing apps,FALSE
Lyft,2017-01-26,manhattan_hub,12327,lyft,335994,Ride-hailing apps,FALSE
Lyft,2017-01-27,manhattan_hub,13716,lyft,336657,Ride-hailing apps,FALSE
Lyft,2017-01-28,manhattan_hub,16918,lyft,339350,Ride-hailing apps,FALSE
Lyft,2017-01-29,manhattan_hub,15687,lyft,341787,Ride-hailing apps,FALSE
Lyft,2017-01-30,manhattan_hub,15198,lyft,347524,Ride-hailing apps,FALSE
Lyft,2017-01-31,manhattan_hub,18340,lyft,355945,Ride-hailing apps,FALSE
Lyft,2017-02-01,manhattan_hub,16948,lyft,363713,Ride-hailing apps,FALSE
Lyft,2017-02-02,manhattan_hub,19184,lyft,371225,Ride-hailing apps,FALSE
Lyft,2017-02-03,manhattan_hub,21176,lyft,379434,Ride-hailing apps,FALSE
Lyft,2017-02-04,manhattan_hub,24146,lyft,389373,Ride-hailing apps,FALSE
Lyft,2017-02-05,manhattan_hub,19390,lyft,397547,Ride-hailing apps,FALSE
Lyft,2017-02-06,manhattan_hub,14127,lyft,400986,Ride-hailing apps,FALSE
Lyft,2017-02-07,manhattan_hub,16542,lyft,407548,Ride-hailing apps,FALSE
Lyft,2017-02-08,manhattan_hub,15926,lyft,413350,Ride-hailing apps,FALSE
Lyft,2017-02-09,manhattan_hub,14316,lyft,417127,Ride-hailing apps,FALSE
Lyft,2017-02-10,manhattan_hub,18940,lyft,423673,Ride-hailing apps,FALSE
Lyft,2017-02-11,manhattan_hub,21770,lyft,429628,Ride-hailing apps,FALSE
Lyft,2017-02-12,manhattan_hub,19714,lyft,436544,Ride-hailing apps,FALSE
Lyft,2017-02-13,manhattan_hub,14869,lyft,441794,Ride-hailing apps,FALSE
Lyft,2017-02-14,manhattan_hub,18501,lyft,447527,Ride-hailing apps,FALSE
Lyft,2017-02-15,manhattan_hub,15342,lyft,451120,Ride-hailing apps,FALSE
Lyft,2017-02-16,manhattan_hub,16436,lyft,456315,Ride-hailing apps,FALSE
Lyft,2017-02-17,manhattan_hub,17881,lyft,461275,Ride-hailing apps,FALSE
Lyft,2017-02-18,manhattan_hub,21371,lyft,468893,Ride-hailing apps,FALSE
Lyft,2017-02-19,manhattan_hub,16945,lyft,473325,Ride-hailing apps,FALSE
Lyft,2017-02-20,manhattan_hub,14035,lyft,475233,Ride-hailing apps,FALSE
Lyft,2017-02-21,manhattan_hub,13208,lyft,474721,Ride-hailing apps,FALSE
Lyft,2017-02-22,manhattan_hub,13806,lyft,476759,Ride-hailing apps,FALSE
Lyft,2017-02-23,manhattan_hub,15523,lyft,479955,Ride-hailing apps,FALSE
Lyft,2017-02-24,manhattan_hub,17409,lyft,483648,Ride-hailing apps,FALSE
Lyft,2017-02-25,manhattan_hub,21923,lyft,488653,Ride-hailing apps,FALSE
Lyft,2017-02-26,manhattan_hub,17025,lyft,489991,Ride-hailing apps,FALSE
Lyft,2017-02-27,manhattan_hub,13437,lyft,488230,Ride-hailing apps,FALSE
Lyft,2017-02-28,manhattan_hub,14211,lyft,484101,Ride-hailing apps,FALSE
Lyft,2017-03-01,manhattan_hub,15478,lyft,482631,Ride-hailing apps,FALSE
Lyft,2017-03-02,manhattan_hub,17702,lyft,481149,Ride-hailing apps,FALSE
Lyft,2017-03-03,manhattan_hub,20302,lyft,480275,Ride-hailing apps,FALSE
Lyft,2017-03-04,manhattan_hub,25140,lyft,481269,Ride-hailing apps,FALSE
Lyft,2017-03-05,manhattan_hub,19787,lyft,481666,Ride-hailing apps,FALSE
Lyft,2017-03-06,manhattan_hub,14562,lyft,482101,Ride-hailing apps,FALSE
Lyft,2017-03-07,manhattan_hub,16151,lyft,481710,Ride-hailing apps,FALSE
Lyft,2017-03-08,manhattan_hub,15194,lyft,480978,Ride-hailing apps,FALSE
Lyft,2017-03-09,manhattan_hub,17104,lyft,483766,Ride-hailing apps,FALSE
Lyft,2017-03-10,manhattan_hub,22107,lyft,486933,Ride-hailing apps,FALSE
Lyft,2017-03-11,manhattan_hub,24435,lyft,489598,Ride-hailing apps,FALSE
Lyft,2017-03-12,manhattan_hub,19424,lyft,489308,Ride-hailing apps,FALSE
Lyft,2017-03-13,manhattan_hub,15201,lyft,489640,Ride-hailing apps,FALSE
Lyft,2017-03-14,manhattan_hub,7379,lyft,478518,Ride-hailing apps,FALSE
Lyft,2017-03-15,manhattan_hub,15296,lyft,478472,Ride-hailing apps,FALSE
Lyft,2017-03-16,manhattan_hub,15750,lyft,477786,Ride-hailing apps,FALSE
Lyft,2017-03-17,manhattan_hub,17208,lyft,477113,Ride-hailing apps,FALSE
Lyft,2017-03-18,manhattan_hub,21163,lyft,476905,Ride-hailing apps,FALSE
Lyft,2017-03-19,manhattan_hub,14910,lyft,474870,Ride-hailing apps,FALSE
Lyft,2017-03-20,manhattan_hub,12345,lyft,473180,Ride-hailing apps,FALSE
Lyft,2017-03-21,manhattan_hub,12975,lyft,472947,Ride-hailing apps,FALSE
Lyft,2017-03-22,manhattan_hub,16309,lyft,475450,Ride-hailing apps,FALSE
Lyft,2017-03-23,manhattan_hub,16951,lyft,476878,Ride-hailing apps,FALSE
Lyft,2017-03-24,manhattan_hub,18053,lyft,477522,Ride-hailing apps,FALSE
Lyft,2017-03-25,manhattan_hub,19997,lyft,475596,Ride-hailing apps,FALSE
Lyft,2017-03-26,manhattan_hub,18086,lyft,476657,Ride-hailing apps,FALSE
Lyft,2017-03-27,manhattan_hub,13996,lyft,477216,Ride-hailing apps,FALSE
Lyft,2017-03-28,manhattan_hub,16253,lyft,479258,Ride-hailing apps,FALSE
Lyft,2017-03-29,manhattan_hub,15869,lyft,479649,Ride-hailing apps,FALSE
Lyft,2017-03-30,manhattan_hub,17947,lyft,479894,Ride-hailing apps,FALSE
Lyft,2017-03-31,manhattan_hub,24150,lyft,483742,Ride-hailing apps,FALSE
Lyft,2017-04-01,manhattan_hub,19836,lyft,478438,Ride-hailing apps,FALSE
Lyft,2017-04-02,manhattan_hub,16349,lyft,475e3,Ride-hailing apps,FALSE
Lyft,2017-04-03,manhattan_hub,12055,lyft,472493,Ride-hailing apps,FALSE
Lyft,2017-04-04,manhattan_hub,14210,lyft,470552,Ride-hailing apps,FALSE
Lyft,2017-04-05,manhattan_hub,13922,lyft,469280,Ride-hailing apps,FALSE
Lyft,2017-04-06,manhattan_hub,18800,lyft,470976,Ride-hailing apps,FALSE
Lyft,2017-04-07,manhattan_hub,17788,lyft,466657,Ride-hailing apps,FALSE
Lyft,2017-04-08,manhattan_hub,18470,lyft,460692,Ride-hailing apps,FALSE
Lyft,2017-04-09,manhattan_hub,15533,lyft,456801,Ride-hailing apps,FALSE
Lyft,2017-04-10,manhattan_hub,10991,lyft,452591,Ride-hailing apps,FALSE
Lyft,2017-04-11,manhattan_hub,13243,lyft,458455,Ride-hailing apps,FALSE
Lyft,2017-04-12,manhattan_hub,13928,lyft,457087,Ride-hailing apps,FALSE
Lyft,2017-04-13,manhattan_hub,14830,lyft,456167,Ride-hailing apps,FALSE
Lyft,2017-04-14,manhattan_hub,16963,lyft,455922,Ride-hailing apps,FALSE
Lyft,2017-04-15,manhattan_hub,17526,lyft,452285,Ride-hailing apps,FALSE
Lyft,2017-04-16,manhattan_hub,14453,lyft,451828,Ride-hailing apps,FALSE
Lyft,2017-04-17,manhattan_hub,12069,lyft,451552,Ride-hailing apps,FALSE
Lyft,2017-04-18,manhattan_hub,13928,lyft,452505,Ride-hailing apps,FALSE
Lyft,2017-04-19,manhattan_hub,15318,lyft,451514,Ride-hailing apps,FALSE
Lyft,2017-04-20,manhattan_hub,16338,lyft,450901,Ride-hailing apps,FALSE
Lyft,2017-04-21,manhattan_hub,19136,lyft,451984,Ride-hailing apps,FALSE
Lyft,2017-04-22,manhattan_hub,20956,lyft,452943,Ride-hailing apps,FALSE
Lyft,2017-04-23,manhattan_hub,16939,lyft,451796,Ride-hailing apps,FALSE
Lyft,2017-04-24,manhattan_hub,13495,lyft,451295,Ride-hailing apps,FALSE
Lyft,2017-04-25,manhattan_hub,18705,lyft,453747,Ride-hailing apps,FALSE
Lyft,2017-04-26,manhattan_hub,15607,lyft,453485,Ride-hailing apps,FALSE
Lyft,2017-04-27,manhattan_hub,16063,lyft,451601,Ride-hailing apps,FALSE
Lyft,2017-04-28,manhattan_hub,16810,lyft,444261,Ride-hailing apps,FALSE
Lyft,2017-04-29,manhattan_hub,19755,lyft,444180,Ride-hailing apps,FALSE
Lyft,2017-04-30,manhattan_hub,17843,lyft,445674,Ride-hailing apps,FALSE
Lyft,2017-05-01,manhattan_hub,12633,lyft,446252,Ride-hailing apps,FALSE
Lyft,2017-05-02,manhattan_hub,14363,lyft,446405,Ride-hailing apps,FALSE
Lyft,2017-05-03,manhattan_hub,15288,lyft,447771,Ride-hailing apps,FALSE
Lyft,2017-05-04,manhattan_hub,16497,lyft,445468,Ride-hailing apps,FALSE
Lyft,2017-05-05,manhattan_hub,22555,lyft,450235,Ride-hailing apps,FALSE
Lyft,2017-05-06,manhattan_hub,21200,lyft,452965,Ride-hailing apps,FALSE
Lyft,2017-05-07,manhattan_hub,17919,lyft,455351,Ride-hailing apps,FALSE
Lyft,2017-05-08,manhattan_hub,14565,lyft,458925,Ride-hailing apps,FALSE
Lyft,2017-05-09,manhattan_hub,15627,lyft,461309,Ride-hailing apps,FALSE
Lyft,2017-05-10,manhattan_hub,16423,lyft,463804,Ride-hailing apps,FALSE
Lyft,2017-05-11,manhattan_hub,17643,lyft,466617,Ride-hailing apps,FALSE
Lyft,2017-05-12,manhattan_hub,18947,lyft,468601,Ride-hailing apps,FALSE
Lyft,2017-05-13,manhattan_hub,28416,lyft,479491,Ride-hailing apps,FALSE
Lyft,2017-05-14,manhattan_hub,16800,lyft,481838,Ride-hailing apps,FALSE
Lyft,2017-05-15,manhattan_hub,14579,lyft,484348,Ride-hailing apps,FALSE
Lyft,2017-05-16,manhattan_hub,16209,lyft,486629,Ride-hailing apps,FALSE
Lyft,2017-05-17,manhattan_hub,17068,lyft,488379,Ride-hailing apps,FALSE
Lyft,2017-05-18,manhattan_hub,17877,lyft,489918,Ride-hailing apps,FALSE
Lyft,2017-05-19,manhattan_hub,19222,lyft,490004,Ride-hailing apps,FALSE
Lyft,2017-05-20,manhattan_hub,21120,lyft,490168,Ride-hailing apps,FALSE
Lyft,2017-05-21,manhattan_hub,16762,lyft,489991,Ride-hailing apps,FALSE
Lyft,2017-05-22,manhattan_hub,16457,lyft,492953,Ride-hailing apps,FALSE
Lyft,2017-05-23,manhattan_hub,14421,lyft,488669,Ride-hailing apps,FALSE
Lyft,2017-05-24,manhattan_hub,15564,lyft,488626,Ride-hailing apps,FALSE
Lyft,2017-05-25,manhattan_hub,19009,lyft,491572,Ride-hailing apps,FALSE
Lyft,2017-05-26,manhattan_hub,16743,lyft,491505,Ride-hailing apps,FALSE
Lyft,2017-05-27,manhattan_hub,19167,lyft,490917,Ride-hailing apps,FALSE
Lyft,2017-05-28,manhattan_hub,18013,lyft,491087,Ride-hailing apps,FALSE
Lyft,2017-05-29,manhattan_hub,15405,lyft,493859,Ride-hailing apps,FALSE
Lyft,2017-05-30,manhattan_hub,15076,lyft,494572,Ride-hailing apps,FALSE
Lyft,2017-05-31,manhattan_hub,16282,lyft,495566,Ride-hailing apps,FALSE
